video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
tTDGPf3sb6E,🎙️ Unfiltered talks & on-set stories with the #RahuKetu crew. Full episode dropping soon! 🎬 #shorts,2026-01-14T11:28:42Z,31431,182,9,60.0,"rahu ketu podcast,varun sharma podcast,pulkit samrat podcast,varun sharma pulkit samrat,rahu ketu interview,on set off script,rahu ketu cast interview,bollywood podcast,bollywood actor interview,zee music company podcast,rahuketu movie,varun sharma interview,pulkit samrat interview,bollywood behind the scenes,bollywood on set stories,celebrity podcast india,bollywood podcast shorts,rahuketu promotion,varun sharma funny,pulkit samrat candid interview",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
YRBjlKM6RFc,#ThodaThodaPyaar #SidharthMalhotra #NehaSharma #StebinBen #NileshAhuja #Kumaar #Shorts,2026-01-15T15:30:20Z,109989,1279,11,57.0,"Thoda Thoda Pyaar Shorts,thoda thoda pyar,sidharth malhotra songs,sidharth malhotra new song,neha sharma songs,new song,thoda thoda pyaar,thoda pyaar,romantic songs,valentines day songs,stebin ben songs,thoda thoda pyaar siddharth malhotra,love songs,neha sharma new song,Hindi Romantic Songs,Romantic Songs Hindi,New Romantic Songs,Thoda Thoda Pyaar Neha Sharma,New love Songs,Hindi Love Songs,Thodha Thodha Pyaar,ke thoda thoda pyaar,valentine status",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
FvxI0gjDrAI,"Yaari Yahi Hai Reprise - Rahu Ketu | Pulkit Samrat, Varun Sharma | Abhi Dutt, Abhijit V, Bhrigu P",2026-01-16T09:30:08Z,15950,289,54,186.0,"yaari yahi hai reprise,yaari yahi hai,yaari yahi hai rahu ketu,yaari yahi hain,yaari yahin hai,rahu ketu songs,rahu ketu movie songs,rahu ketu film songs,pulkit samrat new songs,varun sharma new songs,new bollywood songs,new hindi songs,abhijit vaghani new songs,abhi dutt new songs,new dosti songs,new friendship songs,new trending song,yari yahi hai lyrics,friendship songs,yahi yaari hai,yaari dosti songs,dosti songs,yaari yahin hain,yaari songs",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
rFhOXgXTXwU,"🎤 Secrets, laughs & unseen drama! The #RahuKetu crew gets real 🎬 #OnSetOffScript #Shorts",2026-01-17T03:30:49Z,51811,280,4,38.0,"pulkit samrat interview,pulkit samrat podcast,varun sharma podcast,varun sharma interview,rahu ketu podcast,rahu ketu movie,new podcast hindi,bollywood podcast hindi,on set off script,candid conversations,bollywood podcast,bollywood interviews,varun sharma pulkit samrat,rahu ketu interview,rahu ketu cast interview,bollywood actor interview,bollywood behind the scenes,varun sharma funny,pulkit samrat candid interview,podcast rahu ketu,new podcast,shorts",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
sHSSQydPgeg,Bole toh ab poora scene #FameUs hai 🙌🏼🔥 #TuYaaMain #ShanayaKapoor #AdarshGourav #shorts,2026-01-16T09:21:23Z,45858,346,1,31.0,"fame us shorts,fameus,famous,shanaya kapoor new songs,latest hit songs,tu yaa main movie songs,tu yaa main film songs,tu ya main movie songs,tu ya main songs,adarsh gourav new songs,new hindi songs,new rap songs,new bollywood songs,7bantaiz,7 bantai new song,rai harrie,bollywood rap songs,tu yaa main,tu yaa main song,shanaya kapoor songs,latest rap songs,new trending song,new dance songs,new party songs,latest party songs,adarsh gourav songs",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
4uQfQwFFI0Y,#Nazdeekiyaan #Shaandaar #ShahidKapoor #AliaBhatt #AmitTrivedi #NeetiMohan #NikhilPaulGeorge #shorts,2026-01-14T10:00:07Z,57290,409,8,36.0,"nazdeekiyaan shorts,nazdeekiyaan full video,nazdeekiyaan shaandaar,shaandaar movie songs,nazdeekiyaan,shahid kapoor songs,alia bhatt songs,shahid kapoor alia bhatt song,nazdeekiyaan lyrics,nazdeekiyaan romantic song,bollywood romantic songs,hindi love songs,romantic songs,romantic hindi songs,soulful bollywood songs,nazdeekiyaan hd video,nazdeekiyaan official video,best romantic bollywood songs,hindi romantic songs,nazdikiyan,nazdikeeyan,shahid songs",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
5Btt5IrPAwM,"🎙️ Behind the cameras, unfiltered with Yashasvi Acharya! #RahuKetu #OnSetOffScript #Shorts",2026-01-18T06:18:26Z,47069,183,2,35.0,"pulkit samrat interview,pulkit samrat podcast,varun sharma podcast,varun sharma interview,rahu ketu podcast,rahu ketu movie,new podcast hindi,bollywood podcast hindi,on set off script,candid conversations,bollywood podcast,bollywood interviews,varun sharma pulkit samrat,rahu ketu interview,rahu ketu cast interview,bollywood actor interview,bollywood behind the scenes,varun sharma funny,pulkit samrat candid interview,podcast rahu ketu,new podcast,shorts",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
WfnGJPZTPlM,#Priyatama #LakshmiNiwas #SonuNigam #SoumeeSailsh #RahulJain #ZeeTV #shorts,2026-01-19T06:45:33Z,39378,154,3,34.0,"priyatama shorts,priyathama,priytama,priyatamaa,priyatama sonu nigam,lakshmi niwas songs,lakshmi niwas,lakshmi niwas serial,lakshmi niwas new promo,new hindi songs,romantic songs,love songs,bollywood love songs,new bollywood songs,rahul jain new songs,rahul jain songs,new serial songs,new trending songs,soumee sailsh songs,lakshmi nivas songs,priyetama,laxmi niwas songs,lakshmi niwas serial song,sonu nigam new songs,sonu nigam songs,sonu nigam song",10,hi,UCFFbwnve3yF62-tVXkTyHqg,Zee Music Company
DlYdaBBcgBo,WHAT IS TONY D’ANGELO DOING?! 😱 #WWENXT,2026-01-14T03:17:42Z,393215,12070,188,50.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
XZpUFH0YuqA,IT’S GOING DOWN! 👊💥 #WWENXT,2026-01-14T03:11:10Z,192521,4045,42,62.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
sGNhNb9opIQ,No one in WWE is on the hot streak that Carmelo Hayes is on right now 😮‍💨🚀,2026-01-15T20:30:11Z,261912,9168,187,57.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
