video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
g8vhkEsG7-0,"Republic Day Mashup 2026 🇮🇳 - Jai Hind | B Praak,Arijit Singh,Sukhwinder S,Vishal Dadlani |Kedrock",2026-01-25T12:06:05Z,253476,4657,286,442.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,republic day mashup,jai hind song,republic day mashup 2026,non stop desh bhakti geet,republic day songs,patriotic song dance,republic day speech,patriotic day song,republic day parade 2026,non stop republic day song,desh bhakti song dance",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
mK_6B9vxR9w,"O'Romeo: Hum To Tere Hi Liye The (Audio) | Shahid K, Triptii D | Vishal Bhardwaj | Gulzar | Arijit",2026-01-27T13:29:22Z,59472,1764,158,305.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,hum to tere hi liye the,oromeo movie songs,shahid kapoor hum to tere hi liye the,shahid kapoor and triptii dimri song,arijit singh songs,romantic songs,hum to tere hi liye the arijit singh,hum to tere hi liye song,arijit singh new song,hum to tere hi liye arijit singh song,triptii dimri song,oromeo movie,shahid kapoor movies",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
E3VZ5bwi-2E,Single Papa: Chura Loon Saare Taare (Full Video)| Kunal Kemmu |Manoj P |Ayesha R |Prajakta K |Aman P,2026-01-25T05:37:32Z,10423,155,19,220.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song status,hindi song,song,chura loon saare taare,single papa song,kunal khemu songs,single papa kunal khemu song,chura loon saare taare single papa,kunal khemu song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
SslHscyqY1Y,"BORDER 2: Ghar Kab Aaoge (Lyrical)| Sunny D |Anu,Mithoon,Sonu, Roop,Arijit,Vishal,Diljit,Javed,Manoj",2026-01-24T09:30:04Z,4898619,62222,2590,655.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,ghar kab aaoge border 2,sandese aate hai,ghar kab aaoge full song lyrics,sandeshe aate hain,sandeshe aate hain song,ghar kab aaoge arijit singh,sandeshe aate hain arijit singh,ghar kab aaoge sonu nigam,sandese aate hai song,ghar kab aaoge full song,sandese aate hai full song,sandese aate hai song lyrics,sunny deol border 2,ghar kab aaoge border 2 lyrics",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
xMBuDGdereg,Single Papa: Ghotala (Full Video) | Kunal K | Manoj P | Ayesha R | Prajakta K | Aman Pant,2026-01-25T14:25:24Z,10680,145,32,157.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song status,bollywood dance songs,hindi song,song,ghotala full song,single papa kunal khemu songs,ghotala full video song,single papa ghotala full song,kunal khemu single papa song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
8PXhtvKAJDg,"When Vishal Mishra and Roop Kumar sang Jaate Hue Lamho, hearts melted🥺💘 | BORDER 2",2026-01-22T07:36:21Z,1127300,19973,142,60.0,"ae jaate hue lamho,vishal mishra jaate hue lamho,roop kumar rathod jaate hue lamho,vishal mishra and roop kumar rathod live,ins vikrant live performance,border 2 ins vikrant event,ae jaate hue lamho song,vishal mishra live jaate hue lamho",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
YJrEWWNAxM8,"BORDER 2: Mohabbat Ho Gayi Hai (Lyrical) | Sunny Deol,Varun,Diljit,Ahan | Mithoon,Sonu Nigam,Palak M",2026-01-21T14:31:43Z,556398,6548,234,381.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song status,bollywood dance songs,hindi song,song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
14xZStCx-jk,TRING TRING (Official Music Video): Maarve | Kanika Kapoor | Remo D’Souza | T-Series,2026-01-21T12:31:16Z,3501635,110335,571,215.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song,song,tring tring song,tring tring pop song,tring tring kanika kapoor,tring tring remo d souza,tring tring new hindi song kanika kapoor,tring tring kanika kappor remo d souza,kanika kapoor new song,remo d souza new song tring tring,remo d souza new song,tring tring full song kanika kapoor",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
dyO8Vm7DIwo,Bhajan Clubbing - Har Har Mahadev | Non-Stop Mahdev Bhajans | DJ Shadow Dubai | T-Series,2026-01-24T05:30:18Z,51469,1408,101,836.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,hindi song status,hindi song,song,Mahadev bhajans,Non stop mahadev songs,Shiv bhajans,Bhajan clubbing non stop,Mahadev song,Har har mahadev song,Shiv mantra,Non stop bhajan,Shiv mantra non stop,Shiv chalisa",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
Fn_4rlLqJ0s,Republic Day Special 🇮🇳 - Video Jukebox | Salute to the Nation | Non-Stop Patriotic Songs,2026-01-26T02:30:20Z,46274,744,54,2999.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,patriotic song,77th republic day speech in english,desh bhakti song,republic day dance performance,non stop republic day song,patriotic song mashup,republic day special jukebox,non stop song,border 2 song,republic day song,77th republic day,border 2 movie,republic day,nonstop hindi songs",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
rBKTTfLimp0,"BORDER 2: Ishq Da Chehra (Lyrical) |Sunny Deol,Varun D,Diljit Dosanjh,Ahan S|Sachet-Parampara,Kausar",2026-01-21T13:30:06Z,576581,6769,193,279.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,ishq da chehra full song,diljit dosanjh ishq da cherha,ishq da chehra lyrics,diljit dosanjh border 2 song,border 2 ishq da chehra lyrics,diljit dosanjh songs,ishq da chehra sonam bajwa,border 2 song,ishq da chehra song,border 2 movie song,varun dhawan border 2,ishq da chehra,border 2 song all,diljit dosanjh",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
L8BP87bGr-U,Sahana Sahana Song (Full Video)(Hindi)- The RajaSaab |Prabhas |Nidhhi|Maruthi|Thaman|Vishal M|Kumaar,2026-01-25T07:33:12Z,52029,1275,80,258.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,sahana sahana song,prabhas and nidhhi song,raja saab movie song,prabhas sahana sahana song,sahana sahana full video song,nidhhi agerwal song,prabhas and nidhhi agarwal,sahana sahana full song,raja saab movie sahana sahana song,prabhas sahana sahana,nidhi agarwal sahana sahana song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
yDt2Nwq6lmQ,"Hindustan Meri Jaan - Live at INS Vikrant | BORDER 2 | Sunny Deol | Mithoon, Manoj Muntashir",2026-01-19T09:02:26Z,974765,20224,756,311.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,hindustan meri jaan,border 2 hindustan song,hindustaan meri jaan border 2 song,border 2 song,hindustan song,border 2 hindustan meri jaan,border 2 songs,hindustan meri jan,border 2 song all,hindustan hindustan song,border 2 sunny deol,hindustan meri jaan live,border 2 song video,hindustan meri jaan ins vikrant,border 2 song vishal mishra,hindustan",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
uOEPLYpp9ZY,Tanning (Video Song) | Yo Yo Honey Singh | Desi Kalakaar | T-Series,2026-01-28T14:49:30Z,7674,825,143,146.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,tanning vidoe song,yo yo honey singh tanning song,honey singh desi kalakaar song,tanning full video song,tanning song desi kalakaar,yo yo honey singh new song,tanning full song,honey singh new song,yo yo honey singh songs,tanning song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
fpvl8gK9J_w,Chehra Tera (Music Video): Neelkamal Singh | Sunny Leone | R Jay Kang | Ashutosh | T-Series,2026-01-28T05:30:07Z,1432598,81695,1867,187.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,chehra tera neelkamal singh,sunny leone and neelkamal singh song,chehra tera neelkamal song,bhojpuri songs,neelkamal singh new song,sunny leone songs,neelkamal singh chehra tera full song,sunny leone and neelkamal singh,chehra tera video song,neelkamal singh chehra tera,chehra tera song,neelkamal singh song,chehra tera,neelkamal singh song chehra tera",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
FWHcd8TH7dE,"O'Romeo: Aashiqon Ki Colony | Shahid K, Disha P | Sajid N | Vishal B | Gulzar | Madhubanti | Javed A",2026-01-27T06:30:02Z,8641663,223798,2126,203.0,"hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,aashiqon ki colony song,o romeo movie song,aashiqon ki colony o romeo,disha patani dance,aashiqon ki colony song disha patani,shahid kapoor and disha patani song,disha patani dance song,ashiqon ki colony song,oromeo movie song,shahid kapoor dance song,disha patani new song,oromeo aashiqon ki colony,disha patani aashiqon ki colony,shahid kapoor movie,o romeo song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
JTCPvxEf7mk,Kabhi Aisa Lage (Video Song): Adnan Sami | Teri Kasam | Sameer | T-Series,2026-01-24T11:10:07Z,16838,264,43,150.0,"hindi songs 2026,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,kabhi aisa lage song,adnan sami songs,kabhi aisa lage adnan sami,teri kasam video song,kabhi aisa lage song teri kasam,adnan sami old song kabhi aisa lage,adnan sami kabhi aisa lage,teri kasam kabhi aisa lage,adnan sami song teri kasam,kabhi aisa lage,teri kasam album song,adnan sami song kabhi aisa lage,teri kasam adnan sami song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
9z6ScZm8jgA,"BORDER 2: Ishq Da Chehra (Film Version) Video| Sunny D,Varun D,Diljit,Ahan | Sachet-Parampara,Kausar",2026-01-26T11:38:47Z,670162,11095,375,238.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,Ishq the chehra film bersion,Ishq da chehra video song,isha da chehra song,border 2 movie songs,ishq da chehra border 2,diljit dosanjh ishq da chehra,border 2 ishq da chehra video song,sunny deol border 2 songs,ishq da chehra",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
qx6dGxCQD-M,BORDER 2: #TheBravesOfTheSoil Tribute Trailer | Sunny Varun Diljit Ahan | Mithoon Sonu Manoj| 23 Jan,2026-01-20T15:48:13Z,18648748,194029,3682,164.0,"bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,border 2 tribute trailer,border 2 braves of the soil,border 2 sunny deol,braves of the soil trailer,border 2 new trailer,sunny deol border 2 tribute trailer,border 2 movie trailer,tribute trailer border 2,sunny deol new movie,border 2 trailer reaction,tribute trailer border2 movie,border2,new hindi movies,border 2 trailer",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
x6DrZYnZFUw,VD14 IS RANABAALI | Vijay Deverakonda | Rashmika Mandanna | Rahul Sankrityan | Ajay - Atul,2026-01-27T11:01:43Z,434754,12565,473,123.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,vd14 is ranabaali,vijay deverakonda,ranabaali teaser vijay deverakonda,rashmika mandanna ranabaali,vijay deverakonda and rashmika mandanna movie,vd14 trailer,vijay deverakonda ranabaali trailer,ranabaali movie trailer",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
7AOP1z20-S8,"Rebel Saab (Full Video) (Hindi) - The RajaSaab | Prabhas |Maruthi |Thaman S |Vishwa |Sachet, Kumaar",2026-01-25T07:32:59Z,103137,3145,149,219.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,rebel saab,rajasaab movie song,prabhas songs,rajasaab prabhas song,rebel saab full video song,prabhas rebek saab,rajasaab song,prabhas new movie song,rebel saab prabhas,rajasaab rebel saab song,prabhas raja saab song,rebel saab full song,prabhas movie song,the rajasaab song,prabhas rebel song,raja saab song,prabhas songs new",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
MNw3Y3hYWWE,"Humko Deewana Kar Gaye 8K - Title Song |Akshay Kumar,Katrina Kaif |Anu Malik |Sonu Nigam,Tulsi Kumar",2026-01-28T12:10:49Z,11443,490,38,324.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,humko deewana kar gaye 8k video song,akshay kumar humko deewana kar gaye,sonu nigam songs,humko deewana kar gaye song,akshay kumar songs,hum ko deewana kar gaye full song,katrina kaif and akshay kumar song,humko deewana kar gaye full song,akshay kumar humko deewana kar gaye song,katrina kaif songs,humko deewana kar gaye",24,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
fI8TqIc5jMs,Sonu Nigam🥺 touches souls 🇮🇳 with Mitti Ke Bete | BORDER 2 | Live at INS Vikrant | #YTShortsIndia,2026-01-19T10:02:59Z,519766,12336,112,40.0,"mitti ke bete,sonu nigam mitti ke bete,border 2 mitti ke bete,sonu nigam song,mitti ke bete live at ins vikrant,sonu nigam live performance,mitti ke bete live performance,border 2 song,sunny deol border 2 song,mitti ke bete song,border 2 movie",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
7r63lUR6Wz4,"Mohabbat Ho Gayi Hai - Live at INS Vikrant | BORDER 2 | Sunny Deol | Mithoon, Sonu Nigam, Palak M",2026-01-20T09:30:07Z,1598931,29605,1204,362.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song status,bollywood dance songs,hindi song,song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
Cq4r3iaR8iY,I'm Your DJ Tonight (Video Song) | Yo Yo Honey Singh | Desi Kalakaar | T-Series,2026-01-22T09:36:18Z,52271,1294,130,150.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,i am your dj tonight,yo yo honey singh new song,i am your dj tonight video song,honey singh songs,yo yo honey singh old song,honey singh old songs,i'm your dj tonight song,dj tonight song honey singh,i am dj tonight song,yo yo honey singh i am dj tonight,dj tonight yo yo honey singh,honey singh songs old",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
7JFFl0lGrac,Deewangi Deewangi 8K Video Song | Om Shanti Om | Shahrukh Khan | Vishal-Shekhar | T-Series,2026-01-28T12:04:11Z,30576,1359,99,547.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2026,tseries,tseries songs,hindi songs,romantic hindi songs,deewangi deewangi song,om shanti om song,deewangi deewangi song dance performance,om shanti om songs,bus deewangi deewangi hai song,shahrukh khan songs,deewangi deewangi udit narayan,om shanti om deewangi deewangi song,om shanti om movie,deewangi deewangi,shahrukh khan om shanti om,dewangi dewangi song,om shanti om",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
v0aHLos65W0,Stage Glows up 🔥 when Vishal Mishra Sang #PyaariLage ❤️ #Border2,2026-01-20T11:19:01Z,373030,5512,30,56.0,"border 2,border 2 shorts,pyaari lage vishal mishra,pyaari lage shorts,pyaari lage border2",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
