video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
L2KbAlc3XLQ,Andhra King Taluka (Audio Jukebox) Hindi | Ram Pothineni | Upendra | Bhagyashri | Vivek–Mervin,2026-01-13T15:39:46Z,8500,178,42,1161.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,andhra king taluka audio jukebox,andhra king taluka full audio jukebox,andhra king taluka ram pothineni,ram pothineni movie song,upendra songs,andhra king taluka ram pothineni song,upendra andhra king taluka song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
da1rtWF4CMY,Andhra King Taluka: Dil Ye Chotta Sa - Hindi(Audio)|Ram Pothineni |Upendra |Bhagyashri |Vivek-Mervin,2026-01-13T14:01:13Z,7684,211,27,171.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song,song,Dil Ye Chotta Sa song,Dil Ye Chotta Sa official audio,romantic soft Hindi song,cute love song,melodic Hindi music,PVNS Rohith songs,Sindhuja Srinivasan vocals,indie Hindi love song,heartwarming romantic song,new love songs 2026,Bhagyashri romantic song,emotional love track",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
8gW1jrjuBoc,"“Likho Kab Aaoge” ✍️🥺🇮🇳 - Sunny Deol | Varun Dhawan, Diljit D, Ahan S | Ghar Kab Aaoge | BORDER 2",2026-01-06T07:27:44Z,1192376,27598,237,25.0,"sandese aate hain,ghar kab aaoge,sandeshe aate hain,ghar kab aaoge border 2,sandese aate hai sonu nigam,ghar kab aaoge arijit singh,sonu nigam border 2 song,ghar kab aaoge sunny deol,border 2 sunny deol,ghar kab aaoge full song,arijit singh ghar kab aaoge,sonu nigam ghar kab aaoge,vishal mishra ghar kab aaoge,diljit dosanjh ghar kab aaoge,border 2 ghar kab aaoge",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
5ApUxvUN4QI,Andhra King Taluka: Tukur Tukur Dekhle - Hindi (Audio) | Ram Pothineni | Upendra | Vivek-Mervin,2026-01-13T14:01:13Z,7849,132,40,193.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,hindi songs bollywood,hindi song status,hindi song,song,Tukur Tukur Dekhle song,Tukur Tukur Dekhle music video,playful Hindi song,flirty romantic song,Aditya Iyengar Hindi song,fun love song,catchy hook song,viral reel song,trending Hindi music 2026,dance friendly song,Bhagyashri cute song,Ram Pothineni romantic moments",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
EeAEDuptR8I,"BORDER 2: Mohabbat Ho Gayi Hai (Audio) | Anu Malik, Javed A, Mithoon, Manoj M, Sonu Nigam, Palak M",2026-01-14T10:03:53Z,111665,5529,508,361.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,mohabbat ho gayi hai full audio song,border 2 mohabbat ho gayi hai,border song,mohabbat hogayi hai,border 2 song,sunny deol song,mohabbat hogyi h,sonu nigam mohabbat hogyi hai,palak muchchal mohabbat ho gayi hai,border 2 mohabbat ho gayi h,mohabat ho gayi hai song,sonu nigam songs,border 2 song all,sonu nigam border 2 song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
7h0aEsmg_SE,"BORDER 2 (Full Album): Sunny Deol |Anu Malik,Mithoon,Vishal Mishra,Sachet-Parampara,Gurmoh|Bhushan K",2026-01-14T09:32:09Z,125229,9514,5149,3053.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,border 2 full album,sunny deol border 2,border 2 all songs,varun dhawan border 2,border 2 all song,ahan shetty border 2,border 2 full album song,diljit dosanjh border 2,border 2 songs,arijti singh song border 2,border 2 movie,sunny deol border 2 movie,varun dhawan border 2 movie,border 2 movie album song,patriotic songs all,border 2 song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
oH81OGjRy8g,Roop Kumar Rathod and Vishal Mishra Singing together #jaatehuelamhon 🔥| #border2,2026-01-14T18:33:59Z,53852,1255,15,49.0,"jaate hue lamhon song,jaate hue lamhon border 2,vishal mishra border 2,roop kumar rathod border 2",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
n4D8uPyXH1M,The RajaSaab (Audio Jukebox) (Hindi) | Prabhas | Sanjay Dutt | Nidhhi Agerwal | Thaman S | Maruthi,2026-01-09T15:05:17Z,26529,527,65,947.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,rajasaab movie songs,prabhas rajasaab song,the rajasaab prabhas song,rajasaab sanjay dutt,the rajasaab song,prabhas new movie,rajasaab prabhas movie,prabhas movie songs,rajasaab songs,prabhas new movie song,rajasaab prabhas song,rajasaab movie song,prabhas new movie songs hindi",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
hkJv9GsMW7Y,Vishal Mishra😍 lighten up the sky with romance while singing #PyaariLage | #BORDER2,2026-01-14T16:50:36Z,6413,349,12,45.0,"pyaari lage,border 2 pyaari lage,border 2 song pyari lage,vishal mishra border 2 song,vishal mishra live performance,pyaari lage vishal mishra,border 2 song,vishal mishra live singing,border 2 songs",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
3YF1gD_5FKs,#JaateHueLamhon by Vishal Mishra | #BORDER2,2026-01-14T17:57:47Z,44233,416,12,49.0,"jaate hue lamhon,border 2 songs,border 2 album launch,vishal mishra border 2,ae jaate hue lamhon live,vishal mishra jaate hue lamhon,border 2 jaate hue lamhon,vishal mishra live performance",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
