video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
FFa9SYQbWnY,Sadi Gali 8K Full Song | Tanu Weds Manu | Kangna Ranaut | R Madhavan | T-Series,2026-01-12T05:30:20Z,272581,2934,142,217.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,bollywood dance songs,sadi gali full song,saadi gali full song,tanu weds manu songs,sadi gali song dance,tanu weds manu sadi gali,kangana ranaut sadi gali,sadi gali tanu weds manu dance,tanu weds manu song,sadi gali mudke bhi aaya karo ji,tanu weds manu kangana ranaut,saadi gali song dance,tanu weds manu movie",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
bODkULnu4hw,"Tere Ishk Mein (Full Video Jukebox) Dhanush, Kriti | AR Rahman | Irshad K | Aanand L Rai | Bhushan K",2026-01-11T05:30:14Z,105757,1964,175,2422.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,tere ishk mein songs,dhanush tere ishk mein song,tere ishq mein song,arijit singh songs,tere ishq mein song arijit singh,tere ishq mein songs,dhanush tere ishq mein song,kriti sanon tere ishq mein song,tere ishq mein full song,tere ishq mein movie,awara song,tere ishq mein awara song,awara angara song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
9RJ-MtWTm_8,"BORDER 2: Ghar Kab Aaoge (Audio) | Anu,Javed,Mithoon,Manoj,Sonu,Roop,Arijit,Vishal,Diljit",2026-01-14T10:02:48Z,2131512,31773,3452,635.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,ghar kab aaoge full song,sandese aate hai song,ghar kab aaoge border 2,sonu nigam ghar kab aaoge,border 2 songs,arijit singh ghar kab aaaoge,border 2 vishal mishra song,ghar kab aaoge full song border 2,sandeshe aate hai,border sandese aate hai,sandese aate hai border 2 song,ghar kab aaoge full audio song,border 2 sunny deol",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
gKgz9mNMw1g,Yellamma Glimpse | DSP | Venu Yeldandi | Raju - Shirish,2026-01-16T03:30:03Z,293039,9041,260,119.0,"tseries,tseries songs,Yellemma,Yellamma dsp glimpse,Dsp new movie,Yellamma devi sri prasad glimpse,Yelama dsp movie,Yellama movie dsp,Devi sri prasad yelama glimpse,Yellamma glipmse dsp",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
dlfXZXdzb_E,Jana Nayagan: Chella Magale (Audio) | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,2026-01-09T11:33:09Z,175195,3682,203,233.0,"tamill songs 2026,tamil songs new,tollywood songs 2026,tollywood movies 2025,tseries,tseries songs,tamil songs,jana nayagan song,chella magale song,jana nayagan release date,thalapathy vijay songs,jana nayagan tamil song,chella magale jana nayagan,thalapathy vijay chella magale,chella magale full audio song,thalapathy vijay song,tamil songs thalapathy vijay,thalapathy vijay chella magale song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
Mkzk047UOUw,"Tu Hi Saahiba (Full Video) | Single Papa | Kunal Kemmu | Prajakta Koli, Manoj P, Ayesha R | Aman P",2026-01-10T09:00:15Z,35561,631,50,219.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,tu hi saahiba,prajakta koli tu hi saahiba,single papa kunal khemu,prajakta koli single papa,tu hi sahiba song,prajakta koli song,single papa songs,kunal khemu movie,prajakta koli wedding,tu hi saahiba prajakta koli,single papa song,kunal khemu single papa,tu hi saahiba full song,prajakta koli dance",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
27bYAJVeuGg,Single Papa: Ajab Yeh Ishq (Full Video) | Kunal Kemmu | Manoj P | Ayesha R | Prajakta K | Aman Pant,2026-01-12T11:00:05Z,60847,1017,74,221.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,ajab yeh ishq,single papa movie,ajab yeh ishq single papa,single papa kunal khemu,kunal khemu songs,single papa web series,kunal khemu song,single papa ajab yeh ishq,ajab yeh ishq full video song,single papa web series song,ajab yeh ishq full song,kunal khemu web series",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
RKNxBvmoRss,"Dil Na Diya (Lyrical Video) Krrish | Hrithik Roshan, Priyanka Chopra |Rajesh Roshan |Kunal Ganjawala",2026-01-10T12:14:35Z,848821,9396,1220,372.0,"tseries,tseries songs,dil na diya lyrics,krrish dil na diya song,krrish ka gana,dil na diya krrish,hrithik roshan dil na diya,krrish ka gana sunega,dil na diya dil na liya song,krish movie song,hrithik roshan dil na diya dance,hrithik roshan dil na diya song,krrish movie song,dil na diya full song,krrish dil na diya meme,dil na diya song krish ka,hrithik roshan dance dil na diya,song,dil na diya,hindi song,dil na diya song,dil na diya dil na liya",24,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
4rd26-jRc0o,#MohabbatHoGayiHai by Sonu Nigam | #Border2,2026-01-14T17:21:23Z,101627,1330,21,15.0,"mohabbat ho gayi hai,sonu nigam border 2 songs,mohabbat ho gayi hai border 2 song,sonu nigam live performance,border 2 songs,mohabat ho gayi hai sonu nigam,border 2 song,sonu nigam songs",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
nzq9q-x1jt0,BORDER 2: Ishq Da Chehra (Audio) | Sachet-Parampara | Diljit Dosanjh | Kausar Munir,2026-01-14T10:03:03Z,62407,1457,68,259.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,romantic hindi songs,ishq da chehra full audio song,border 2 all song,ishq da chehra diljit dosanjh,border 2 ishq da chehra,diljit dosanjh songs,border 2 ishq da chehra full song,border 2 movie songs,sunny deol border 2 song,ishq da chehra,border 2 new songs,ishq da chehra tera hubahu,ishq da chehra border 2 song,sunny deol songs,border 2",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
uLYTr0ZpSKc,AADAT (Lyrical Video): YO YO HONEY SINGH | AP DHILLON | VAANI KAPOOR | 51 GLORIOUS DAYS | BHUSHAN K,2026-01-13T05:34:43Z,536941,13612,590,239.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,aadat full song lyrics,yo yo honey singh aadat song,ap dhillon songs,yo yo honey singh new song,aadat honey singh,ap dhillon aadat song,aadat ap dhillon song,vaani kapoor aadat full song,aadat ap dhillon,ap dhillon new song,aadat full song lryics,ap dhillon song,aadat,ap dhillon songs new",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
LH1sJ-yuH6s,Man Bhave Nandlal (Bhajan): Devi Chitralekha | Shri Krishna Bhajan | Vibhas Arora | Kewal Krishan,2026-01-08T03:30:07Z,4082021,57899,3303,182.0,"hindi songs 2026,hindi songs new,bollywood movies 2025,tseries,tseries songs,man bhave nandlal,devi chitralekha ji bhajan,man bhave nandlal bhajan,chitralekha ji songs,devi chitralekha podcast,chitralekha ji ki katha,man bhave nandlal song,shri krishna bhajan,man bhave nandlal chitralekha,devi chitralekha bhajan,krishna bhajan,chitralekha ji katha,man bhawe nandlal,chitralekha ji song,krishn bhajan,chitralekha ji,tseries bhakti sagar",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
hEwOUhfLQzs,Single Papa: Chura Loon Saare Taare (Lyrics)| Kunal Kemmu | Manoj P | Ayesha R | Prajakta K | Aman P,2026-01-13T11:05:57Z,13231,216,32,237.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song status,chura loon saare taare lyrics,kunal kemmu song,single papa chura loon saare taare full song,kunal khemu songs,chura loon saare taare kunal khemu,single papa song,kunal khemu single papa,chura loon saare taare single papa",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
vHUPy2iprPI,"Tu Toh Badi Bhaagan Hai Radha (Bhajan): Devi Neha Saraswat | Radha Bhajan | Akhil Singh, Shubh,Amit",2026-01-17T03:30:07Z,1650507,12348,185,303.0,"hindi songs 2026,hindi songs new,tseries,tseries songs,tu toh badi bhaagan hai radha,radha rani ke bhajan,devi neha saraswat bhajan,neha saraswat bhajan,tu to badi bhaagan hai radha bhajan,neha saraswat bhajans,radha rani bhajan,neha saraswat ke bhajan,radha radha bhajan,neha saraswat songs,devi neha saraswat bhajan all song,neha saraswat ne song,tu badi bhaagan hai radha bhajan,neha saraswat ke bhajan sunayen",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
oH81OGjRy8g,Roop Kumar Rathod and Vishal Mishra Singing together #jaatehuelamhon 🔥| #border2,2026-01-14T18:33:59Z,288362,6538,41,49.0,"jaate hue lamhon song,jaate hue lamhon border 2,vishal mishra border 2,roop kumar rathod border 2",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
zsjonQryxQ4,"Single Papa: Ib Na Jaane (Full Video) | Kunal Kemmu | Manoj P, Ayesha R, Prajakta K | Aman Pant",2026-01-17T09:00:51Z,22733,287,42,170.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,romantic hindi songs,hindi songs bollywood,hindi song status,bollywood dance songs,hindi song,song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
llafC_36E50,Make Some Noise For The Desi Boyz 8K Video Song | Desi Boyz | Akshay Kumar | John Abraham,2026-01-17T06:30:05Z,32178,600,53,265.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,bollywood dance songs,make some noise for the desi boyz,desi boyz song,make some noise for the desi boys,desi boys full song,akshay kumar songs,desi boyz akshay kumar movie,make some noise,desi boyz john abraham song,make some noise full song,desi boyz full song,john abraham song,desi boys song",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
kTvPgrdM_U8,"GG Ki Ghaintness (Full Video) | Single Papa | Kunal Kemmu, Manoj P, Ayesha R, Prajakta K | Aman P",2026-01-10T09:00:05Z,78219,1408,100,143.0,"hindi songs 2026,hindi songs new,bollywood songs 2026,bollywood movies 2025,tseries,tseries songs,hindi songs,gg ki ghaintness,single papa web series,kunal khemu single papa,gg ki ghaintness full video,single papa songs,kunal khemu movie,single papa netflix,kunal khemu single papa song,gg ki ghaintness full song,single papa,kunal khemu movies,single papa song,kunal khemu songs",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
3YF1gD_5FKs,#JaateHueLamhon by Vishal Mishra | #BORDER2,2026-01-14T17:57:47Z,89013,1403,22,49.0,"jaate hue lamhon,border 2 songs,border 2 album launch,vishal mishra border 2,ae jaate hue lamhon live,vishal mishra jaate hue lamhon,border 2 jaate hue lamhon,vishal mishra live performance",10,hi,UCq-Fj5jknLsUf-MWSy4_brA,T-Series
aer1Eo90LR4,Look Up! 🙄⬆️ Where'd the Dough Go?,2026-01-09T12:00:03Z,2146577,13169,0,14.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
GknGVPhqTKM,Wheels on the Bus Dance REMIX! 🚌🎶 Kids Dance Party!,2026-01-08T12:00:29Z,2372146,19828,0,31.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
XX1v7RKXSIs,Knock Knock Who's There? It's GIANT BINGO!!! 🐶😮,2026-01-10T12:01:04Z,2246561,15733,0,22.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
xi1SbijmrUQ,Sort the Fruits by Color! 🍎🟢🟡🟠 Kids Learning Game,2026-01-11T12:02:00Z,1701528,15083,0,54.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
2l7Lfn-1kps,Five Little Speckled Frogs | Learn Numbers with CoComelon Nursery Rhymes & Kids Songs,2026-01-10T08:00:04Z,2253809,2713,0,349.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,Five Little Speckled Frogs,Five Little Ducks,5 little,animals for kids,ducks,farm animals",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
SlhvKr74MHo,CoComelon Dance Favourites! Kitchen Dance + Belly Button Song | Move with CoComelon Nursery Rhymes,2026-01-08T08:00:42Z,712311,1581,0,1945.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,baby animal dance,cocomelon baby animals,animals cocomelon,kids animals cocomelon,cocomelon friends,cocomelon animals,cocomelon family,learn about animals,dance songs,baby coco,Kitchen",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
vdhW5ES5DPo,Yummy Peas Song | Fruit & Vegetables for Kids | CoComelon Nursery Rhymes & Kids Songs,2026-01-13T08:01:19Z,2125421,4109,0,164.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,cocomelon friends,cody cocomelon,dad and cody cocomelon,fruits and vegetables,fruits and vegetables for kids,healthy eating for kids,healthy eating song,yes yes,yes yes fruits,yes yes fruits song,yes yes song,yes yes vegetables,yes yes vegetables cocomelon,Peas Song",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
Dxw1iHxQlOw,Oh No! The Wheel Fell Off! 🚗😲 Can YOU Fix It?,2026-01-14T12:00:35Z,17246086,81293,0,18.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
PMYLf9nhQxc,Stacking Toy Blocks 🟥🟧🟨🟩🟦,2026-01-12T12:01:01Z,1937818,14156,0,13.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
03-viTXzNig,Kids Songs for Bath Time🫧 + MORE CoComelon Nursery Rhymes & Kids Songs,2026-01-15T08:00:00Z,1100904,3967,0,1965.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,bath,bath song,bubbles,cece,kids play,play cocomelon,learn animals,jj bath song,animals,ocean,sea,sea animals,animal sounds,coco,new cocomelon,old macdonald,play cocomelon on youtube,playtime,bubble bath,bubble bath song,cocomelon bath song,Rubber Duckie Song",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
drF1XO3m9lQ,The Signal on the Bus Goes Blink Blink Blink! 🚍✨,2026-01-17T12:01:13Z,1239923,14055,0,31.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
CaPaBi8JCkw,Bedtime Routine! Count the Toy Ducks to Sleep 🦆😴,2026-01-16T12:00:31Z,1194629,9392,0,25.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
Y0qwV7mSDnk,🔴 CoComelon 200M Subscribers Dance Party LIVE | Nursery Rhymes all day with DJ JJ :🎉,2026-01-17T07:45:15Z,2337132,9613,0,0.0,"200 Million Subscribers,Animation for Kids,Baby Shark alternative,Baby Songs,Children's Entertainment,CoComelon,CoComelon Live,DJ JJ,Dance Party,Educational Videos for Kids,Family Friendly,JJ,Kids Dance Along,Kids Songs,Live Stream for Kids,Nursery Rhymes,Preschool Learning,Remix Nursery Rhymes,Sing Along,Toddler Music,Wheels on the Bus,abckidtv,baby songs,children songs,kid songs,kids animation,kids education,preschool,sing-along",24,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
Cv1e_mNsLtw,Wheels on the Bus Go BOOM BOOM BOOM! 🚌🎶 Dance Remix,2026-01-19T11:48:50Z,130437,1876,0,31.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
Ap4nhBFZ1kw,Learn Healthy Habits! 🍎🥕 Eat Healthy Snacks!,2026-01-18T12:00:16Z,544676,4876,0,19.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
IV0kAEdwHws,'Ye Dil' पर इस Performance से Shreya हुई Impress | Indian Idol S16 | Viral Performances Of The Week,2026-01-16T09:00:25Z,71367,694,50,1014.0,"indian idol performance,indian idol singers,indian idol judges,vishal dadlani,singing reality show,indian idol seasons on sony,indian idol new season,indian idol 2025,indian idol,singing shows india,Vishal Dadlani,Shreya Ghoshal,Indian idol contestants,Indian Idol season 16,Indian Idol new season S16,season 16,Badshah indian idol,auditions 2025,season S16 audition round,indian idol season 16 latest episode,Indian Idol S16,indian idol latest performance",24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
